Latitude,Longitude,FloodPlain,Mortgage_Date,Mortgage_Maturity,HomeValue,OwnerIncomeToday
37.467162,-122.137608,No,2013,30,347498.840987821,50658.6427538129
37.466733,-122.135844,No,2006,31,680449.21875,190312.069791666
37.4667,-122.136736,No,2017,30,576220.269663838,86721.0124020887
37.466692,-122.136962,No,2009,30,337469.978954679,41862.3812209549
37.466621,-122.138797,No,2018,30,583903.103570306,191804.938333061
37.466721,-122.137899,No,2012,30,222849.537625688,50336.6236650485
37.466728,-122.137715,No,2017,31,576220.269663838,102005.082327023
37.466735,-122.137533,No,2006,30,680449.21875,117543.990277777
37.466741,-122.137351,No,2012,16,326668.75075613,58243.5494830004
37.466748,-122.137167,No,2019,30,617389.803525817,146195.785681596
37.466198,-122.137212,No,2013,30,347498.840987821,35382.6518627901
37.466395,-122.137199,No,2015,30,490010.863888494,78831.752068417
37.466499,-122.1373,No,2005,30,662367.997641436,152835.127240143
37.466513,-122.137524,No,2003,30,415845.558307558,84580.9292391304
37.466488,-122.137755,No,2012,30,214668.123696216,31355.6331955922
37.466377,-122.137853,No,2015,30,490010.863888494,60131.5900969128
37.466179,-122.137827,No,2005,30,662367.997641436,118854.962007168
37.466636,-122.138569,No,2011,30,325353.412591001,42193.6401424386
37.466708,-122.136535,No,2013,31,347498.840987821,50658.6427538129
37.466713,-122.136363,No,2006,40,974470.486111111,213899.631944444
37.466625,-122.138326,No,2008,30,377565.570382205,96781.3826560707
37.466632,-122.138102,No,2012,30,214668.123696216,49386.7085399449
37.466325,-122.136525,No,2004,30,378707.039846006,53591.5256749603
37.466348,-122.135832,No,2005,30,662367.997641436,141645.301075268
37.466361,-122.135103,No,2002,30,289531.751345103,84765.8626459144
37.466438,-122.139063,No,2005,30,662367.997641436,133688.245519713
37.466256,-122.138561,No,2005,30,662367.997641436,159152.210752688
37.466248,-122.138787,No,1997,30,227538.456141391,48261.3608722741
37.466343,-122.136004,No,2007,30,583192.804641606,129491.080758933
37.466303,-122.139059,No,2018,15,583903.103570306,88625.5465996567
37.46658,-122.139067,No,2006,40,680449.21875,186352.359375
37.466144,-122.139052,No,2012,30,190136.15797546,28194.1791411042
37.466722,-122.13907,No,2017,30,576220.269663838,53338.3750815927
37.466627,-122.135093,No,2004,30,378707.039846006,67391.0566437268
37.466336,-122.136179,No,2006,30,680449.21875,99857.0149305555
37.466329,-122.136353,No,2003,20,415845.558307557,71288.6726086956
37.466826,-122.135109,No,2012,31,326668.75075613,77056.1569553211
37.466309,-122.136952,No,2012,30,214668.123696216,35884.8631542699
37.466316,-122.136725,No,2017,30,576220.269663838,143959.445251305
37.466251,-122.138073,No,2019,20,617389.803525817,125489.644562832
37.466244,-122.138298,No,2017,25,576220.269663838,86721.0124020887
37.465798,-122.136736,No,2012,30,214668.123696216,43900.1258953168
37.465885,-122.135203,No,2006,40,680449.21875,59269.3111111111
37.465555,-122.137157,No,2018,30,583903.103570306,90945.6153352953
37.465834,-122.139017,No,2012,30,326668.75075613,64685.1562323057
37.465688,-122.139018,No,2012,30,326668.75075613,46075.5455281932
37.465143,-122.139008,No,2019,30,617389.803525817,137070.075452657
37.465279,-122.139009,No,2017,30,576220.269663838,86721.0124020887
37.465691,-122.135052,No,2011,30,325353.412591001,38720.6696482157
37.465346,-122.135041,No,2012,30,214668.123696216,53622.9475206611
37.465826,-122.135877,No,2015,30,490010.863888494,62504.9798537657
37.465416,-122.139012,No,2018,25,583903.103570306,98057.4353363307
37.465535,-122.137725,No,2014,15,408910.08617937,56702.1802556434
37.465553,-122.135047,No,2009,30,337469.978954679,52327.9765261936
37.465904,-122.134961,No,2007,30,583192.804641606,152461.301472928
37.46555,-122.139015,No,1998,30,200430.25347657,96668.1319018405
37.46558,-122.136374,No,2014,30,408910.08617937,144366.016110773
37.465504,-122.138609,No,2012,30,214668.123696216,62714.9987603305
37.465799,-122.138328,No,2012,30,326668.75075613,53936.9494411874
37.465801,-122.138156,No,2017,30,576220.269663838,119139.689866188
37.465593,-122.13826,No,2016,30,546157.976642348,154764.517701567
37.465397,-122.138296,No,2013,24,347498.840987821,99750.4873860841
37.465218,-122.138235,No,2012,25,326668.75075613,67160.06450517
37.465256,-122.138028,No,2014,31,408910.08617937,40717.1524820897
37.465831,-122.136053,No,2012,30,326668.75075613,30451.8756587715
37.465516,-122.135795,No,2002,31,289531.747753981,125524.329571984
37.465663,-122.136891,No,2018,30,583903.103570306,77504.3240929165
37.465289,-122.136926,No,2017,15,576220.269663838,141878.972258485
37.465295,-122.136714,No,2016,26,546157.976642348,74866.8273842013
37.464481,-122.135213,No,2006,15,680449.21875,141984.629542202
37.464533,-122.135479,No,2012,30,244228.032544378,38267.9272189349
37.464744,-122.135888,No,2014,30,408910.08617937,75981.3908319816
37.464726,-122.136448,No,2006,40,680449.21875,141984.629542202
37.464711,-122.136924,No,2004,30,378707.039846006,151386.018793012
37.46467,-122.138158,No,2006,31,1659960.06944444,313970.358333333
37.464659,-122.138499,No,2012,30,326668.75075613,48208.1918081483
37.464587,-122.139012,No,1996,30,201811.672569916,35134.5677501593
37.464726,-122.139016,No,2012,30,214668.123696216,28220.4431129476
37.464865,-122.139021,No,2003,15,415845.558307558,74684.6335869565
37.464886,-122.134993,No,2004,31,378707.039846006,120061.657278983
37.464588,-122.134986,No,2015,30,490010.863888494,50273.3338958808
37.464737,-122.134999,No,2016,30,546157.976642348,108335.162391096
37.465005,-122.139024,No,1993,30,234403.114186851,25431.8002768166
37.465038,-122.134995,No,2014,30,408910.08617937,56986.6154281562
37.464449,-122.139009,No,2014,30,408910.08617937,56986.6154281562
37.46431,-122.139003,No,2016,30,546157.976642348,74866.8273842013
37.464871,-122.136732,No,2006,30,680449.21875,102211.873263888
37.464737,-122.136661,No,2016,30,546157.976642348,58036.6941380876
37.464457,-122.136653,No,2014,30,408910.08617937,56986.6154281562
37.46466,-122.138753,No,2016,30,546157.976642348,150315.094268083
37.464382,-122.138745,No,2017,30,576220.269663838,86721.0124020887
37.464432,-122.137817,No,1993,30,234403.114186851,49888.4835986159
37.464812,-122.137617,No,2003,30,415845.558307558,84502.8780978261
37.465037,-122.137708,No,2008,30,972673.410089502,247647.774717491
37.463954,-122.139066,No,2017,30,576220.269663838,64530.0374510443
37.463962,-122.138875,No,2014,15,408910.08617937,77188.9526307786
37.463968,-122.138686,No,2016,30,546157.976642348,77382.2588507835
37.46397,-122.138523,No,2018,30,583903.103570306,98057.4353363307
37.463982,-122.138177,No,2012,30,190136.15797546,27495.9742331288
37.463989,-122.137992,No,2010,31,334867.840035275,54173.8688685475
37.463736,-122.137673,No,2012,30,344220.020325203,77141.4768292683
37.463991,-122.137345,No,2012,30,190136.15797546,24441.3277607361
37.463728,-122.136478,No,2014,30,408910.08617937,32291.6904906731
37.464078,-122.136368,No,2002,40,289531.745958421,67643.0891050583
37.463791,-122.136068,No,2006,30,680449.21875,105830.182986111
37.464041,-122.135287,No,2011,30,325353.412591001,37664.2023837573
37.464105,-122.134896,No,2018,30,583903.103570306,47972.546842581
37.463749,-122.13898,No,2006,40,680449.21875,126767.185416666
37.46361,-122.138975,No,2007,30,583192.804641606,75009.3763926266
37.463471,-122.138972,No,2012,30,162090.140264026,32570.0574257425
37.463332,-122.138968,No,2018,15,583903.103570306,98057.4353363307
37.46376,-122.138624,No,2012,31,326668.75075613,37259.3486763591
37.4636,-122.138658,No,2007,30,583192.804641606,155342.96003704
37.463411,-122.13861,No,2012,15,326668.75075613,84111.4748643257
37.463382,-122.138339,No,2015,30,490010.863888494,78831.752068417
37.46362,-122.138038,No,1993,30,234403.114186851,31048.0988927335
37.463775,-122.138085,No,2007,30,583192.804641606,166108.993257516
37.463659,-122.13551,No,1992,30,255905.38132573,34482.525873129
37.463652,-122.135321,No,2002,30,289531.74506064,44755.9898832684
37.463701,-122.135023,No,2016,30,546157.976642348,80671.0613023786
37.464001,-122.13681,No,2012,30,326668.75075613,48492.6233263935
37.463634,-122.136832,No,2013,30,347498.840987821,84843.2232987203
37.463697,-122.137155,No,2003,30,415845.558307558,122912.875597826
37.463194,-122.138964,No,2018,30,583903.103570306,53877.3915502156
37.463056,-122.13896,No,2012,30,214668.123696216,33162.0998622589
37.462917,-122.138956,No,2012,30,162090.140264026,24767.3734323432
37.462628,-122.13729,No,2001,30,302663.161598175,56489.0592885375
37.462916,-122.136849,No,2015,30,490010.863888494,51133.0588945096
37.46292,-122.136623,No,2015,30,490010.863888494,132977.278212111
37.463256,-122.13498,No,2017,30,576220.269663838,128284.042999347
37.463047,-122.134974,No,2014,30,408910.08617937,75981.3908319816
37.462903,-122.13497,No,2019,30,617389.803525817,55660.4730165808
37.462758,-122.134966,No,2017,30,576220.269663838,138740.575432441
37.462631,-122.134966,No,2014,30,408910.08617937,33241.7154129494
37.462732,-122.135938,No,2007,30,583192.804641606,169526.47042085
37.462908,-122.137075,No,2013,30,347498.840987821,37540.3434110157
37.462869,-122.138614,No,2012,30,326668.75075613,55827.6518985687
37.462729,-122.138935,No,2012,30,326668.75075613,48208.1918081483
37.463036,-122.135953,No,2011,15,325353.412591001,109495.543903013
37.463247,-122.135946,No,2019,30,617389.803525817,172043.485490324
37.463267,-122.135724,No,1993,30,234403.114186851,78240.0090657439
37.463252,-122.135509,No,2003,15,415845.558307558,109965.222119565
37.463029,-122.135524,No,2011,30,325353.412591001,84882.3863803075
37.462851,-122.135551,No,2007,30,1078988.36825148,226821.161173327
37.462659,-122.135545,No,2006,30,680449.21875,153318.481944444
37.462651,-122.137754,No,2012,30,214668.123696216,58796.0111570248
37.462704,-122.135258,No,2013,15,347498.840987821,120786.526011238
37.46299,-122.135266,No,2015,10,490010.863888494,189637.957277326
37.467188,-122.128444,Yes,2012,30,190136.15797546,27059.5961656441
37.467258,-122.129011,Yes,2006,30,680449.21875,141984.629542202
37.467471,-122.128717,No,2012,30,190136.15797546,34478.0233128834
37.467177,-122.129678,No,2019,15,617389.803525817,132965.095694622
37.467655,-122.129985,Yes,2016,30,546157.976642348,116421.122967246
37.467256,-122.129241,No,2012,30,326668.75075613,38731.0752458687
37.46738,-122.129977,No,2017,25,576220.269663838,86721.0124020887
37.467517,-122.129981,Yes,2017,30,576220.269663838,86721.0124020887
37.467792,-122.129989,No,2018,30,583903.103570306,98057.4353363307
37.467172,-122.130057,No,2016,15,546157.976642348,78646.7486364981
37.466766,-122.129887,No,2019,30,617389.803525817,68816.9702374666
37.466561,-122.129957,No,2004,16,378707.039846006,67391.0566437268
37.466272,-122.129948,No,2003,15,415845.558307558,75752.3142934782
37.466129,-122.129941,Yes,2001,30,302663.920361062,89663.3762845849
37.466701,-122.129232,Yes,2006,30,1001352.43055555,203062.176041666
37.466706,-122.12897,No,2016,30,546157.976642348,76995.0088539084
37.466711,-122.128705,No,2005,30,662367.997641436,97455.1999103942
37.466718,-122.128294,No,2014,10,408910.08617937,107228.05390815
37.466748,-122.127382,No,2012,30,214668.123696216,44683.9234159779
37.466741,-122.127186,No,2012,30,214668.123696216,31631.8285123966
37.466368,-122.126651,No,2006,30,680449.21875,141984.629542202
37.466365,-122.126829,Yes,2017,30,576220.269663838,105869.765421018
37.466362,-122.127004,No,2006,30,680449.21875,141984.629542202
37.466359,-122.127178,No,2006,30,680449.21875,154681.396527777
37.466366,-122.127344,No,2007,30,583192.804641606,175323.766289512
37.466363,-122.127508,Yes,2010,30,334867.840035275,56569.7220438786
37.466362,-122.127676,No,2015,30,490010.863888494,85289.9788200846
37.466357,-122.127848,Yes,2006,30,680449.21875,141984.629542202
37.466335,-122.128286,Yes,2013,15,326668.75075613,72699.9879352248
37.466338,-122.128502,No,2007,30,583192.804641606,89684.271638163
37.466328,-122.128697,No,2012,30,162090.140264026,27101.4714521452
37.466325,-122.128877,No,2015,30,490010.863888494,106356.671040473
37.466322,-122.129049,No,2012,30,162090.140264026,28036.004950495
37.466315,-122.129222,No,2017,15,576220.269663838,86721.0124020887
37.466722,-122.128063,No,2006,30,680449.21875,141984.629542202
37.466721,-122.12851,Yes,2012,30,214668.123696216,46919.6125344352
37.466731,-122.126663,No,1992,30,255905.38132573,32779.0651461154
37.46676,-122.130062,No,2018,31,583903.103570306,150514.189449119
37.466687,-122.129638,Yes,2015,30,490010.863888494,70359.1164768771
37.466291,-122.129396,No,2013,30,347498.840987821,45048.6447284262
37.466691,-122.129407,No,2017,15,576220.269663838,119242.497511422
37.466338,-122.129602,Yes,2004,40,378707.039846006,67391.0566437268
37.466179,-122.129659,No,2013,30,347498.840987821,38760.5150735972
37.46674,-122.127834,No,2017,31,576220.269663838,98213.359497389
37.465571,-122.129942,No,2019,30,617389.803525817,98034.0815232909
37.465793,-122.129664,No,2010,30,334867.840035275,27884.1023865429
37.465811,-122.129416,Yes,2018,30,2697754.3437658,431023.448808675
37.465854,-122.129178,No,2018,30,583903.103570306,184477.837535393
37.46581,-122.128956,No,2003,30,415845.558307558,76819.995
37.465824,-122.128492,No,2012,30,326668.75075613,53539.2174011516
37.465822,-122.12826,No,2012,30,326668.75075613,48208.1918081483
37.46583,-122.127808,No,2012,30,214668.123696216,31042.1141873278
37.465841,-122.127582,No,2017,30,576220.269663838,188398.878998041
37.465848,-122.127187,Yes,2017,30,576220.269663838,87199.6759546344
37.465851,-122.127009,Yes,2017,30,576220.269663838,137126.605948107
37.465854,-122.126825,No,1998,30,200430.24079352,45434.853190184
37.465857,-122.126637,Yes,2012,11,326668.75075613,114455.951070149
37.465474,-122.12665,No,2012,30,222849.537625688,39142.6688106796
37.46547,-122.126883,Yes,1999,30,237762.99308328,39311.794117647
37.465462,-122.127347,Yes,2016,30,546157.976642348,55618.3574229085
37.465443,-122.128025,No,2005,41,662367.997641436,158880.26953405
37.465439,-122.12825,No,2014,30,408910.08617937,55086.5655836036
37.465427,-122.128946,No,1991,30,282882.135646108,42234.1163362701
37.465381,-122.129496,Yes,2017,30,576220.269663838,80052.8864229765
37.465378,-122.129681,Yes,2003,15,415845.558307558,76286.1546467391
37.465367,-122.129866,Yes,2009,30,337469.978954679,42189.5100145895
37.465847,-122.129947,No,2005,30,662367.997641436,135458.638351254
37.465709,-122.129946,No,2007,30,583192.804641606,129491.080758933
37.465458,-122.127572,No,2007,30,583192.804641606,136973.530206132
37.465366,-122.130024,Yes,2017,30,576220.269663838,90864.2710509138
37.465475,-122.129169,No,2009,30,337469.978954679,91575.8534891417
37.465436,-122.128722,No,1989,30,238594.801787099,22837.9634677419
37.46544,-122.128482,Yes,1989,30,238595.018524046,22837.9634677419
37.465447,-122.127798,No,2007,30,583192.804641606,129491.080758933
37.465596,-122.12953,No,2016,30,546157.976642348,91503.900136246
37.46214,-122.126884,No,2012,30,214668.123696216,32494.0057851239
37.462004,-122.12688,Yes,1992,30,255905.38132573,36792.4340698503
37.461868,-122.126875,No,2006,30,680449.21875,141984.629542202
37.461731,-122.12687,No,2012,30,214668.123696216,38727.0622589531
37.461314,-122.126856,Yes,2008,30,377565.570382205,60450.7649219936
37.461164,-122.126854,No,2006,30,680449.21875,161110.213541666
37.462202,-122.126239,No,1994,30,189044.919775062,39438.7510121457
37.461922,-122.126443,No,2019,30,617389.803525817,125489.644562832
37.461947,-122.126271,Yes,2018,20,583903.103570306,135086.271907991
37.461546,-122.125799,No,2012,30,214668.123696216,38805.4420110192
37.461485,-122.12603,Yes,2017,30,576220.269663838,92762.3433828329
37.461511,-122.126434,Yes,2012,30,222849.537625688,37771.3764563106
37.461238,-122.126429,Yes,2019,30,617389.803525817,52017.6082016138
37.461242,-122.126263,No,2010,30,334867.840035275,44628.9787027185
37.461252,-122.125743,Yes,2019,30,617389.803525817,151802.639004603
37.461243,-122.125549,Yes,2012,30,326668.75075613,48208.1918081483
37.462418,-122.126889,Yes,2016,30,546157.976642348,80671.0613023786
37.462276,-122.126889,Yes,2018,30,583903.103570306,143362.982234664
37.460683,-122.125466,Yes,2006,30,680449.21875,143096.622569444
37.460814,-122.125679,No,2012,31,326668.75075613,47930.8415725149
37.460863,-122.125874,No,2009,30,337469.978954679,40188.8458867235
37.460903,-122.12615,No,2004,31,378707.039846006,149534.127474854
37.461157,-122.127194,Yes,2012,30,326668.75075613,48208.1918081483
37.461308,-122.1272,Yes,2018,25,583903.103570306,98057.4353363307
37.461445,-122.127205,No,2012,30,326668.75075613,59112.1868167286
37.461585,-122.12721,No,2010,30,334867.840035275,32138.9785651392
37.461725,-122.127215,Yes,2016,30,546157.976642348,118989.617844479
37.461862,-122.127219,No,2006,30,680449.21875,156725.768402777
37.461998,-122.127224,No,1993,30,234403.114186851,22125.7787543252
37.462135,-122.127229,Yes,2002,15,289531.74550953,55066.1046692607
37.46227,-122.127233,No,2012,30,187638.579845783,35467.8576208178
37.462406,-122.127238,Yes,2019,30,617389.803525817,125489.644562832
